date_value,date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-03-16,2020-03-16,South Korea,9447,75,113,0,1
2020-03-17,2020-03-17,South Korea,9548,81,101,6,1
2020-03-18,2020-03-18,South Korea,9643,84,95,3,1
2020-03-19,2020-03-19,South Korea,9747,91,104,7,1
2020-03-20,2020-03-20,South Korea,9846,94,99,3,1
2020-03-21,2020-03-21,South Korea,9953,102,107,8,1
2020-03-22,2020-03-22,South Korea,10072,111,119,9,1
2020-03-23,2020-03-23,South Korea,10184,111,112,0,1
2020-03-24,2020-03-24,South Korea,10291,120,107,9,1
2020-03-25,2020-03-25,South Korea,10399,126,108,6,1
2020-03-26,2020-03-26,South Korea,10509,131,110,5,1
2020-03-27,2020-03-27,South Korea,10619,139,110,8,1
2020-03-28,2020-03-28,South Korea,10740,144,121,5,1
2020-03-29,2020-03-29,South Korea,10862,152,122,8,1
2020-03-30,2020-03-30,South Korea,10980,158,118,6,1
2020-03-31,2020-03-31,South Korea,11104,162,124,4,1
2020-04-01,2020-04-01,South Korea,11228,165,124,3,1
2020-04-02,2020-04-02,South Korea,11350,169,122,4,1
2020-04-03,2020-04-03,South Korea,11471,174,121,5,1
2020-04-04,2020-04-04,South Korea,11592,177,121,3,1
2020-04-05,2020-04-05,South Korea,11711,183,119,6,1
2020-04-06,2020-04-06,South Korea,11821,186,110,3,1
2020-04-07,2020-04-07,South Korea,11923,192,102,6,1
2020-04-08,2020-04-08,South Korea,12022,200,99,8,1
2020-04-09,2020-04-09,South Korea,12113,204,91,4,1
2020-04-10,2020-04-10,South Korea,12193,208,80,4,1
2020-04-11,2020-04-11,South Korea,12267,211,74,3,1
2020-04-12,2020-04-12,South Korea,12337,214,70,3,1
2020-04-13,2020-04-13,South Korea,12401,217,64,3,1
2020-04-14,2020-04-14,South Korea,12461,222,60,5,1
2020-04-15,2020-04-15,South Korea,12519,225,58,3,1
2020-04-16,2020-04-16,South Korea,12573,229,54,4,1
2020-04-17,2020-04-17,South Korea,12624,230,51,1,1
2020-04-18,2020-04-18,South Korea,12671,232,47,2,1
2020-04-19,2020-04-19,South Korea,12707,234,36,2,1
2020-04-20,2020-04-20,South Korea,12739,236,32,2,1
2020-04-21,2020-04-21,South Korea,12766,237,27,1,1
2020-04-22,2020-04-22,South Korea,12790,238,24,1,1
2020-04-23,2020-04-23,South Korea,12815,240,25,2,1
2020-04-24,2020-04-24,South Korea,12838,240,23,0,1
2020-04-25,2020-04-25,South Korea,12860,242,22,2,1
2020-04-26,2020-04-26,South Korea,12881,243,21,1,1
2020-04-27,2020-04-27,South Korea,12904,244,23,1,1
2020-04-28,2020-04-28,South Korea,12926,246,22,2,1
2020-04-29,2020-04-29,South Korea,12943,247,17,1,1
2020-04-30,2020-04-30,South Korea,12960,248,17,1,1
2020-05-01,2020-05-01,South Korea,12976,250,16,2,1
2020-05-02,2020-05-02,South Korea,12996,250,20,0,1
2020-05-03,2020-05-03,South Korea,13015,252,19,2,1
2020-05-04,2020-05-04,South Korea,13030,254,15,2,1
2020-05-05,2020-05-05,South Korea,13041,255,11,1,1
2020-05-06,2020-05-06,South Korea,13051,256,10,1,1
2020-05-07,2020-05-07,South Korea,13066,256,15,0,1
2020-05-08,2020-05-08,South Korea,13089,256,23,0,1
2020-05-09,2020-05-09,South Korea,13128,256,39,0,1
2020-05-10,2020-05-10,South Korea,13179,256,51,0,1
2020-05-11,2020-05-11,South Korea,13235,258,56,2,1
2020-05-12,2020-05-12,South Korea,13295,259,60,1,1
2020-05-13,2020-05-13,South Korea,13359,260,64,1,1
2020-05-14,2020-05-14,South Korea,13425,260,66,0,1
2020-05-15,2020-05-15,South Korea,13488,262,63,2,1
2020-05-16,2020-05-16,South Korea,13544,262,56,0,1
2020-05-17,2020-05-17,South Korea,13596,263,52,1,1
2020-05-18,2020-05-18,South Korea,13643,263,47,0,1
2020-05-19,2020-05-19,South Korea,13698,263,55,0,1
2020-05-20,2020-05-20,South Korea,13747,264,49,1,1
2020-05-21,2020-05-21,South Korea,13796,264,49,0,1
2020-05-22,2020-05-22,South Korea,13848,266,52,2,1
2020-05-23,2020-05-23,South Korea,13903,266,55,0,1
2020-05-24,2020-05-24,South Korea,13954,267,51,1,1
2020-05-25,2020-05-25,South Korea,14005,269,51,2,1
2020-05-26,2020-05-26,South Korea,14066,269,61,0,1
2020-05-27,2020-05-27,South Korea,14145,269,79,0,1
2020-05-28,2020-05-28,South Korea,14233,269,88,0,1
2020-05-29,2020-05-29,South Korea,14322,269,89,0,1
2020-05-30,2020-05-30,South Korea,14406,270,84,1,1
2020-05-31,2020-05-31,South Korea,14489,271,83,1,1
2020-06-01,2020-06-01,South Korea,14573,272,84,1,1
2020-06-02,2020-06-02,South Korea,14662,273,89,1,1
2020-06-03,2020-06-03,South Korea,14750,273,88,0,1
2020-06-04,2020-06-04,South Korea,14838,273,88,0,1
2020-06-05,2020-06-05,South Korea,14930,273,92,0,1
2020-06-06,2020-06-06,South Korea,15026,273,96,0,1
2020-06-07,2020-06-07,South Korea,15119,273,93,0,1
2020-06-08,2020-06-08,South Korea,15210,274,91,1,1
2020-06-09,2020-06-09,South Korea,15303,276,93,2,1
2020-06-10,2020-06-10,South Korea,15396,276,93,0,1
2020-06-11,2020-06-11,South Korea,15492,277,96,1,1
2020-06-12,2020-06-12,South Korea,15588,277,96,0,1
2020-06-13,2020-06-13,South Korea,15679,277,91,0,1
2020-06-14,2020-06-14,South Korea,15767,277,88,0,1
2020-06-15,2020-06-15,South Korea,15851,278,84,1,1
2020-06-16,2020-06-16,South Korea,15936,279,85,1,1
2020-06-17,2020-06-17,South Korea,16027,280,91,1,1
2020-06-18,2020-06-18,South Korea,16119,280,92,0,1
2020-06-19,2020-06-19,South Korea,16217,280,98,0,1
2020-06-20,2020-06-20,South Korea,16314,280,97,0,1
2020-06-21,2020-06-21,South Korea,16396,280,82,0,1
2020-06-22,2020-06-22,South Korea,16480,281,84,1,1
2020-06-23,2020-06-23,South Korea,16568,281,88,0,1
2020-06-24,2020-06-24,South Korea,16649,282,81,1,1
2020-06-25,2020-06-25,South Korea,16730,282,81,0,1
2020-06-26,2020-06-26,South Korea,16815,282,85,0,1
2020-06-27,2020-06-27,South Korea,16907,282,92,0,1
2020-06-28,2020-06-28,South Korea,16997,282,90,0,1
2020-06-29,2020-06-29,South Korea,17087,282,90,0,1
2020-06-30,2020-06-30,South Korea,17179,282,92,0,1
2020-07-01,2020-07-01,South Korea,17273,282,94,0,1
2020-07-02,2020-07-02,South Korea,17372,282,99,0,1
2020-07-03,2020-07-03,South Korea,17474,283,102,1,1
2020-07-04,2020-07-04,South Korea,17578,283,104,0,1
2020-07-05,2020-07-05,South Korea,17679,284,101,1,1
2020-07-06,2020-07-06,South Korea,17777,285,98,1,1
2020-07-07,2020-07-07,South Korea,17878,285,101,0,1
2020-07-08,2020-07-08,South Korea,17978,287,100,2,1
2020-07-09,2020-07-09,South Korea,18075,288,97,1,1
2020-07-10,2020-07-10,South Korea,18166,288,91,0,1
2020-07-11,2020-07-11,South Korea,18256,289,90,1,1
2020-07-12,2020-07-12,South Korea,18351,289,95,0,1
2020-07-13,2020-07-13,South Korea,18439,289,88,0,1
2020-07-14,2020-07-14,South Korea,18525,289,86,0,1
2020-07-15,2020-07-15,South Korea,18617,291,92,2,1
2020-07-16,2020-07-16,South Korea,18712,293,95,2,1
2020-07-17,2020-07-17,South Korea,18804,294,92,1,1
2020-07-18,2020-07-18,South Korea,18891,295,87,1,1
2020-07-19,2020-07-19,South Korea,18970,296,79,1,1
2020-07-20,2020-07-20,South Korea,19051,296,81,0,1
2020-07-21,2020-07-21,South Korea,19139,297,88,1,1
2020-07-22,2020-07-22,South Korea,19232,297,93,0,1
2020-07-23,2020-07-23,South Korea,19323,298,91,1,1
2020-07-24,2020-07-24,South Korea,19428,298,105,0,1
2020-07-25,2020-07-25,South Korea,19534,298,106,0,1
2020-07-26,2020-07-26,South Korea,19627,299,93,1,1
2020-07-27,2020-07-27,South Korea,19712,300,85,1,1
2020-01-22,2020-01-22,Japan,4,0,2,0,1
2020-01-23,2020-01-23,Japan,8,0,4,0,1
2020-01-24,2020-01-24,Japan,14,0,6,0,1
2020-01-25,2020-01-25,Japan,21,0,7,0,1
2020-01-26,2020-01-26,Japan,29,0,8,0,1
2020-01-27,2020-01-27,Japan,38,0,9,0,1
2020-01-28,2020-01-28,Japan,48,0,10,0,1
2020-01-29,2020-01-29,Japan,58,0,10,0,1
2020-01-30,2020-01-30,Japan,70,0,12,0,1
2020-01-31,2020-01-31,Japan,83,0,13,0,1
2020-02-01,2020-02-01,Japan,98,0,15,0,1
2020-02-02,2020-02-02,Japan,111,0,13,0,1
2020-02-03,2020-02-03,Japan,124,0,13,0,1
2020-02-04,2020-02-04,Japan,136,0,12,0,1
2020-02-05,2020-02-05,Japan,146,0,10,0,1
2020-02-06,2020-02-06,Japan,156,0,10,0,1
2020-02-07,2020-02-07,Japan,166,0,10,0,1
2020-02-08,2020-02-08,Japan,174,0,8,0,1
2020-02-09,2020-02-09,Japan,182,0,8,0,1
2020-02-10,2020-02-10,Japan,190,0,8,0,1
2020-02-11,2020-02-11,Japan,196,0,6,0,1
2020-02-12,2020-02-12,Japan,201,0,5,0,1
2020-02-13,2020-02-13,Japan,209,1,8,1,1
2020-02-14,2020-02-14,Japan,223,1,14,0,1
2020-02-15,2020-02-15,Japan,243,1,20,0,1
2020-02-16,2020-02-16,Japan,263,1,20,0,1
2020-02-17,2020-02-17,Japan,284,1,21,0,1
2020-02-18,2020-02-18,Japan,310,2,26,1,1
2020-02-19,2020-02-19,Japan,335,2,25,0,1
2020-02-20,2020-02-20,Japan,362,2,27,0,1
2020-02-21,2020-02-21,Japan,396,2,34,0,1
2020-02-22,2020-02-22,Japan,441,2,45,0,1
2020-02-23,2020-02-23,Japan,485,2,44,0,1
2020-02-24,2020-02-24,Japan,527,2,42,0,1
2020-02-25,2020-02-25,Japan,569,3,42,1,1
2020-02-26,2020-02-26,Japan,616,3,47,0,1
2020-02-27,2020-02-27,Japan,671,4,55,1,1
2020-02-28,2020-02-28,Japan,727,5,56,1,1
2020-02-29,2020-02-29,Japan,775,6,48,1,1
2020-03-01,2020-03-01,Japan,822,6,47,0,1
2020-03-02,2020-03-02,Japan,872,6,50,0,1
2020-03-03,2020-03-03,Japan,924,6,52,0,1
2020-03-04,2020-03-04,Japan,989,7,65,1,1
2020-03-05,2020-03-05,Japan,1062,7,73,0,1
2020-03-06,2020-03-06,Japan,1155,7,93,0,1
2020-03-07,2020-03-07,Japan,1258,7,103,0,1
2020-03-08,2020-03-08,Japan,1360,8,102,1,1
2020-03-09,2020-03-09,Japan,1457,10,97,2,1
2020-03-10,2020-03-10,Japan,1569,13,112,3,1
2020-03-11,2020-03-11,Japan,1690,15,121,2,1
2020-03-12,2020-03-12,Japan,1818,19,128,4,1
2020-03-13,2020-03-13,Japan,1940,21,122,2,1
2020-03-14,2020-03-14,Japan,2072,22,132,1,1
2020-03-15,2020-03-15,Japan,2192,24,120,2,1
2020-03-16,2020-03-16,Japan,2293,30,101,6,1
2020-03-17,2020-03-17,Japan,2401,30,108,0,1
2020-03-18,2020-03-18,Japan,2505,32,104,2,1
2020-03-19,2020-03-19,Japan,2609,33,104,1,1
2020-03-20,2020-03-20,Japan,2722,34,113,1,1
2020-03-21,2020-03-21,Japan,2831,36,109,2,1
2020-03-22,2020-03-22,Japan,2942,40,111,4,1
2020-03-23,2020-03-23,Japan,3051,41,109,1,1
2020-03-24,2020-03-24,Japan,3176,42,125,1,1
2020-03-25,2020-03-25,Japan,3324,45,148,3,1
2020-03-26,2020-03-26,Japan,3490,47,166,2,1
2020-03-27,2020-03-27,Japan,3674,53,184,6,1
2020-03-28,2020-03-28,Japan,3890,56,216,3,1
2020-03-29,2020-03-29,Japan,4126,63,236,7,1
2020-03-30,2020-03-30,Japan,4356,65,230,2,1
2020-03-31,2020-03-31,Japan,4615,67,259,2,1
2020-04-01,2020-04-01,Japan,4902,72,287,5,1
2020-04-02,2020-04-02,Japan,5209,75,307,3,1
2020-04-03,2020-04-03,Japan,5543,81,334,6,1
2020-04-04,2020-04-04,Japan,5905,87,362,6,1
2020-04-05,2020-04-05,Japan,6283,93,378,6,1
2020-04-06,2020-04-06,Japan,6647,96,364,3,1
2020-04-07,2020-04-07,Japan,7030,98,383,2,1
2020-04-08,2020-04-08,Japan,7469,105,439,7,1
2020-04-09,2020-04-09,Japan,7968,113,499,8,1
2020-04-10,2020-04-10,Japan,8524,125,556,12,1
2020-04-11,2020-04-11,Japan,9142,138,618,13,1
2020-04-12,2020-04-12,Japan,9753,147,611,9,1
2020-04-13,2020-04-13,Japan,10300,156,547,9,1
2020-04-14,2020-04-14,Japan,10848,170,548,14,1
2020-04-15,2020-04-15,Japan,11411,186,563,16,1
2020-04-16,2020-04-16,Japan,11985,204,574,18,1
2020-04-17,2020-04-17,Japan,12567,217,582,13,1
2020-04-18,2020-04-18,Japan,13162,236,595,19,1
2020-04-19,2020-04-19,Japan,13705,255,543,19,1
2020-04-20,2020-04-20,Japan,14201,275,496,20,1
2020-04-21,2020-04-21,Japan,14670,303,469,28,1
2020-04-22,2020-04-22,Japan,15122,323,452,20,1
2020-04-23,2020-04-23,Japan,15570,351,448,28,1
2020-04-24,2020-04-24,Japan,16003,360,433,9,1
2020-04-25,2020-04-25,Japan,16412,379,409,19,1
2020-04-26,2020-04-26,Japan,16780,395,368,16,1
2020-04-27,2020-04-27,Japan,17108,417,328,22,1
2020-04-28,2020-04-28,Japan,17427,436,319,19,1
2020-04-29,2020-04-29,Japan,17727,454,300,18,1
2020-04-30,2020-04-30,Japan,18012,481,285,27,1
2020-05-01,2020-05-01,Japan,18298,510,286,29,1
2020-05-02,2020-05-02,Japan,18592,536,294,26,1
2020-05-03,2020-05-03,Japan,18874,560,282,24,1
2020-05-04,2020-05-04,Japan,19141,582,267,22,1
2020-05-05,2020-05-05,Japan,19387,593,246,11,1
2020-05-06,2020-05-06,Japan,19611,605,224,12,1
2020-05-07,2020-05-07,Japan,19817,617,206,12,1
2020-05-08,2020-05-08,Japan,20007,634,190,17,1
2020-05-09,2020-05-09,Japan,20194,654,187,20,1
2020-05-10,2020-05-10,Japan,20363,666,169,12,1
2020-05-11,2020-05-11,Japan,20501,685,138,19,1
2020-05-12,2020-05-12,Japan,20642,707,141,22,1
2020-05-13,2020-05-13,Japan,20768,726,126,19,1
2020-05-14,2020-05-14,Japan,20906,742,138,16,1
2020-05-15,2020-05-15,Japan,21033,760,127,18,1
2020-05-16,2020-05-16,Japan,21153,778,120,18,1
2020-05-17,2020-05-17,Japan,21250,787,97,9,1
2020-05-18,2020-05-18,Japan,21335,796,85,9,1
2020-05-19,2020-05-19,Japan,21409,805,74,9,1
2020-05-20,2020-05-20,Japan,21480,818,71,13,1
2020-05-21,2020-05-21,Japan,21553,826,73,8,1
2020-05-22,2020-05-22,Japan,21617,836,64,10,1
2020-05-23,2020-05-23,Japan,21675,845,58,9,1
2020-05-24,2020-05-24,Japan,21741,852,66,7,1
2020-05-25,2020-05-25,Japan,21799,857,58,5,1
2020-05-26,2020-05-26,Japan,21859,863,60,6,1
2020-05-27,2020-05-27,Japan,21917,870,58,7,1
2020-05-28,2020-05-28,Japan,22001,881,84,11,1
2020-05-29,2020-05-29,Japan,22107,887,106,6,1
2020-05-30,2020-05-30,Japan,22213,894,106,7,1
2020-05-31,2020-05-31,Japan,22315,898,102,4,1
2020-06-01,2020-06-01,Japan,22414,899,99,1,1
2020-06-02,2020-06-02,Japan,22519,902,105,3,1
2020-06-03,2020-06-03,Japan,22616,905,97,3,1
2020-06-04,2020-06-04,Japan,22717,911,101,6,1
2020-06-05,2020-06-05,Japan,22822,916,105,5,1
2020-06-06,2020-06-06,Japan,22927,915,105,-1,1
2020-06-07,2020-06-07,Japan,23031,917,104,2,1
2020-06-08,2020-06-08,Japan,23121,920,90,3,1
2020-06-09,2020-06-09,Japan,23220,920,99,0,1
2020-06-10,2020-06-10,Japan,23316,922,96,2,1
2020-06-11,2020-06-11,Japan,23414,922,98,0,1
2020-06-12,2020-06-12,Japan,23526,924,112,2,1
2020-06-13,2020-06-13,Japan,23638,927,112,3,1
2020-06-14,2020-06-14,Japan,23767,927,129,0,1
2020-06-15,2020-06-15,Japan,23906,929,139,2,1
2020-06-16,2020-06-16,Japan,24039,934,133,5,1
2020-06-17,2020-06-17,Japan,24168,935,129,1,1
2020-06-18,2020-06-18,Japan,24301,935,133,0,1
2020-06-19,2020-06-19,Japan,24442,951,141,16,1
2020-06-20,2020-06-20,Japan,24588,955,146,4,1
2020-06-21,2020-06-21,Japan,24732,955,144,0,1
2020-06-22,2020-06-22,Japan,24865,955,133,0,1
2020-06-23,2020-06-23,Japan,25000,965,135,10,1
2020-06-24,2020-06-24,Japan,25149,967,149,2,1
2020-06-25,2020-06-25,Japan,25311,971,162,4,1
2020-06-26,2020-06-26,Japan,25488,971,177,0,1
2020-06-27,2020-06-27,Japan,25672,971,184,0,1
2020-06-28,2020-06-28,Japan,25867,972,195,1,1
2020-06-29,2020-06-29,Japan,26070,972,203,0,1
2020-06-30,2020-06-30,Japan,26286,972,216,0,1
2020-07-01,2020-07-01,Japan,26528,976,242,4,1
2020-07-02,2020-07-02,Japan,26789,977,261,1,1
2020-07-03,2020-07-03,Japan,27046,977,257,0,1
2020-07-04,2020-07-04,Japan,27328,977,282,0,1
2020-07-05,2020-07-05,Japan,27616,977,288,0,1
2020-07-06,2020-07-06,Japan,27903,978,287,1,1
2020-07-07,2020-07-07,Japan,28193,981,290,3,1
2020-07-08,2020-07-08,Japan,28485,982,292,1,1
2020-07-09,2020-07-09,Japan,28809,982,324,0,1
2020-07-10,2020-07-10,Japan,29175,982,366,0,1
2020-07-11,2020-07-11,Japan,29561,982,386,0,1
2020-07-12,2020-07-12,Japan,29969,983,408,1,1
2020-07-13,2020-07-13,Japan,30363,984,394,1,1
2020-07-14,2020-07-14,Japan,30751,984,388,0,1
2020-07-15,2020-07-15,Japan,31250,984,499,0,1
2020-07-16,2020-07-16,Japan,31723,985,473,1,1
2020-07-17,2020-07-17,Japan,32244,985,521,0,1
2020-07-18,2020-07-18,Japan,32875,986,631,1,1
2020-07-19,2020-07-19,Japan,33488,986,613,0,1
2020-07-20,2020-07-20,Japan,34027,988,539,2,1
2020-07-21,2020-07-21,Japan,34641,988,614,0,1
2020-07-22,2020-07-22,Japan,35287,990,646,2,1
2020-07-23,2020-07-23,Japan,36047,992,760,2,1
2020-07-24,2020-07-24,Japan,36831,994,784,2,1
2020-07-25,2020-07-25,Japan,37641,996,810,2,1
2020-07-26,2020-07-26,Japan,38488,998,847,2,1
2020-07-27,2020-07-27,Japan,39281,998,793,0,1
2020-01-22,2020-01-22,China,915,17,367,0,1
2020-01-23,2020-01-23,China,1163,18,248,1,1
2020-01-24,2020-01-24,China,1417,26,254,8,1
2020-01-25,2020-01-25,China,1736,42,319,16,1
2020-01-26,2020-01-26,China,2145,56,409,14,1
2020-01-27,2020-01-27,China,2656,82,511,26,1
2020-01-28,2020-01-28,China,3766,131,1110,49,1
2020-01-29,2020-01-29,China,4783,133,1017,2,1
2020-01-30,2020-01-30,China,6112,171,1329,38,1
2020-01-31,2020-01-31,China,7565,213,1453,42,1
2020-02-01,2020-02-01,China,9239,259,1674,46,1
2020-02-02,2020-02-02,China,11874,361,2635,102,1
2020-02-03,2020-02-03,China,14749,425,2875,64,1
2020-02-04,2020-02-04,China,18070,491,3321,66,1
2020-02-05,2020-02-05,China,21645,563,3575,72,1
2020-02-06,2020-02-06,China,25228,633,3583,70,1
2020-02-07,2020-02-07,China,28916,718,3688,85,1
2020-02-08,2020-02-08,China,32426,805,3510,87,1
2020-02-09,2020-02-09,China,35881,905,3455,100,1
2020-02-10,2020-02-10,China,39138,1012,3257,107,1
2020-02-11,2020-02-11,China,42086,1112,2948,100,1
2020-02-12,2020-02-12,China,44746,1117,2660,5,1
2020-02-13,2020-02-13,China,50704,1369,5958,252,1
2020-02-14,2020-02-14,China,57052,1521,6348,152,1
2020-02-15,2020-02-15,China,62354,1663,5302,142,1
2020-02-16,2020-02-16,China,66839,1766,4485,103,1
2020-02-17,2020-02-17,China,70628,1864,3789,98,1
2020-02-18,2020-02-18,China,73832,2003,3204,139,1
2020-02-19,2020-02-19,China,76247,2116,2415,113,1
2020-02-20,2020-02-20,China,78068,2238,1821,122,1
2020-02-21,2020-02-21,China,79443,2238,1375,0,1
2020-02-22,2020-02-22,China,80713,2443,1270,205,1
2020-02-23,2020-02-23,China,81494,2445,781,2,1
2020-02-24,2020-02-24,China,82034,2595,540,150,1
2020-02-25,2020-02-25,China,82482,2665,448,70,1
2020-02-26,2020-02-26,China,82854,2717,372,52,1
2020-02-27,2020-02-27,China,83186,2746,332,29,1
2020-02-28,2020-02-28,China,83475,2790,289,44,1
2020-02-29,2020-02-29,China,83768,2837,293,47,1
2020-03-01,2020-03-01,China,84103,2872,335,35,1
2020-03-02,2020-03-02,China,84384,2914,281,42,1
2020-03-03,2020-03-03,China,84591,2947,207,33,1
2020-03-04,2020-03-04,China,84749,2983,158,36,1
2020-03-05,2020-03-05,China,84893,3015,144,32,1
2020-03-06,2020-03-06,China,85034,3044,141,29,1
2020-03-07,2020-03-07,China,85135,3072,101,28,1
2020-03-08,2020-03-08,China,85191,3100,56,28,1
2020-03-09,2020-03-09,China,85206,3123,15,23,1
2020-03-10,2020-03-10,China,85206,3139,0,16,1
2020-03-11,2020-03-11,China,85206,3161,0,22,1
2020-03-12,2020-03-12,China,85206,3172,0,11,1
2020-03-13,2020-03-13,China,85206,3180,0,8,1
2020-03-14,2020-03-14,China,85206,3193,0,13,1
2020-03-15,2020-03-15,China,85206,3203,0,10,1
2020-03-16,2020-03-16,China,85206,3217,0,14,1
2020-03-17,2020-03-17,China,85206,3230,0,13,1
2020-03-18,2020-03-18,China,85206,3241,0,11,1
2020-03-19,2020-03-19,China,85221,3249,15,8,1
2020-03-20,2020-03-20,China,85289,3253,68,4,1
2020-03-21,2020-03-21,China,85372,3259,83,6,1
2020-03-22,2020-03-22,China,85518,3274,146,15,1
2020-03-23,2020-03-23,China,85669,3274,151,0,1
2020-03-24,2020-03-24,China,85845,3281,176,7,1
2020-03-25,2020-03-25,China,86024,3285,179,4,1
2020-03-26,2020-03-26,China,86240,3291,216,6,1
2020-03-27,2020-03-27,China,86481,3296,241,5,1
2020-03-28,2020-03-28,China,86733,3299,252,3,1
2020-03-29,2020-03-29,China,87006,3304,273,5,1
2020-03-30,2020-03-30,China,87263,3308,257,4,1
2020-03-31,2020-03-31,China,87512,3309,249,1,1
2020-04-01,2020-04-01,China,87754,3316,242,7,1
2020-04-02,2020-04-02,China,87983,3322,229,6,1
2020-04-03,2020-04-03,China,88208,3326,225,4,1
2020-04-04,2020-04-04,China,88393,3330,185,4,1
2020-04-05,2020-04-05,China,88569,3333,176,3,1
2020-04-06,2020-04-06,China,88741,3335,172,2,1
2020-04-07,2020-04-07,China,88903,3335,162,0,1
2020-04-08,2020-04-08,China,89085,3337,182,2,1
2020-04-09,2020-04-09,China,89271,3339,186,2,1
2020-04-10,2020-04-10,China,89448,3340,177,1,1
2020-04-11,2020-04-11,China,89629,3343,181,3,1
2020-04-12,2020-04-12,China,89845,3343,216,0,1
2020-04-13,2020-04-13,China,90061,3345,216,2,1
2020-04-14,2020-04-14,China,90287,3345,226,0,1
2020-04-15,2020-04-15,China,90489,3346,202,1,1
2020-04-16,2020-04-16,China,90670,3346,181,0,1
2020-04-17,2020-04-17,China,90982,4636,312,1290,1
2020-04-18,2020-04-18,China,91232,4636,250,0,1
2020-04-19,2020-04-19,China,91425,4636,193,0,1
2020-04-20,2020-04-20,China,91569,4636,144,0,1
2020-04-21,2020-04-21,China,91696,4636,127,0,1
2020-04-22,2020-04-22,China,91793,4636,97,0,1
2020-04-23,2020-04-23,China,91868,4636,75,0,1
2020-04-24,2020-04-24,China,91926,4636,58,0,1
2020-04-25,2020-04-25,China,91967,4636,41,0,1
2020-04-26,2020-04-26,China,91990,4637,23,1,1
2020-04-27,2020-04-27,China,92002,4637,12,0,1
2020-04-28,2020-04-28,China,92021,4637,19,0,1
2020-04-29,2020-04-29,China,92030,4637,9,0,1
2020-04-30,2020-04-30,China,92040,4637,10,0,1
2020-05-01,2020-05-01,China,92043,4637,3,0,1
2020-05-02,2020-05-02,China,92045,4637,2,0,1
2020-05-03,2020-05-03,China,92045,4637,0,0,1
2020-05-04,2020-05-04,China,92045,4637,0,0,1
2020-05-05,2020-05-05,China,92045,4637,0,0,1
2020-05-06,2020-05-06,China,92045,4637,0,0,1
2020-05-07,2020-05-07,China,92045,4637,0,0,1
2020-05-08,2020-05-08,China,92045,4637,0,0,1
2020-05-09,2020-05-09,China,92049,4637,4,0,1
2020-05-10,2020-05-10,China,92067,4637,18,0,1
2020-05-11,2020-05-11,China,92079,4637,12,0,1
2020-05-12,2020-05-12,China,92092,4637,13,0,1
2020-05-13,2020-05-13,China,92105,4637,13,0,1
2020-05-14,2020-05-14,China,92118,4637,13,0,1
2020-05-15,2020-05-15,China,92134,4637,16,0,1
2020-05-16,2020-05-16,China,92150,4638,16,1,1
2020-05-17,2020-05-17,China,92169,4638,19,0,1
2020-05-18,2020-05-18,China,92190,4638,21,0,1
2020-05-19,2020-05-19,China,92211,4638,21,0,1
2020-05-20,2020-05-20,China,92233,4638,22,0,1
2020-05-21,2020-05-21,China,92257,4638,24,0,1
2020-05-22,2020-05-22,China,92290,4638,33,0,1
2020-05-23,2020-05-23,China,92316,4638,26,0,1
2020-05-24,2020-05-24,China,92344,4638,28,0,1
2020-05-25,2020-05-25,China,92370,4638,26,0,1
2020-05-26,2020-05-26,China,92389,4638,19,0,1
2020-05-27,2020-05-27,China,92405,4638,16,0,1
2020-05-28,2020-05-28,China,92424,4638,19,0,1
2020-05-29,2020-05-29,China,92452,4638,28,0,1
2020-05-30,2020-05-30,China,92476,4638,24,0,1
2020-05-31,2020-05-31,China,92509,4638,33,0,1
2020-06-01,2020-06-01,China,92540,4638,31,0,1
2020-06-02,2020-06-02,China,92568,4638,28,0,1
2020-06-03,2020-06-03,China,92597,4638,29,0,1
2020-06-04,2020-06-04,China,92627,4638,30,0,1
2020-06-05,2020-06-05,China,92654,4638,27,0,1
2020-06-06,2020-06-06,China,92681,4638,27,0,1
2020-06-07,2020-06-07,China,92704,4638,23,0,1
2020-06-08,2020-06-08,China,92724,4638,20,0,1
2020-06-09,2020-06-09,China,92740,4638,16,0,1
2020-06-10,2020-06-10,China,92760,4638,20,0,1
